url,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
https://www.espn.com/nba/player/stats/_/id/2991042/nik-stauskas,Career,,0,0,0,0,1,0,1.5,0.4,-,1.156,0.49
https://www.espn.com/nba/player/stats/_/id/4066299/udoka-azubuike,2020-21,UTAH,0,0,0,0,0,0,0.0,0.3,-,1.778,0.44
https://www.espn.com/nba/player/stats/_/id/4066299/udoka-azubuike,2021-22,UTAH,1,0,0,0,0,0,0.0,0.1,-,1.633,0.76
https://www.espn.com/nba/player/stats/_/id/4066299/udoka-azubuike,2022-23,UTAH,0,0,0,0,0,0,0.6,0.3,-,1.736,0.82
https://www.espn.com/nba/player/stats/_/id/4066299/udoka-azubuike,Career,,1,0,0,0,0,0,0.3,0.2,-,1.700,0.77
https://www.espn.com/nba/player/stats/_/id/4431671/jaden-mcdaniels,2020-21,MIN,0,0,1,0,0,1,1.5,0.7,-,1.163,0.54
https://www.espn.com/nba/player/stats/_/id/4431671/jaden-mcdaniels,2021-22,MIN,0,0,8,0,1,0,1.1,0.7,-,1.168,0.53
https://www.espn.com/nba/player/stats/_/id/4431671/jaden-mcdaniels,2022-23,MIN,0,0,6,1,4,2,1.3,0.7,-,1.331,0.59
https://www.espn.com/nba/player/stats/_/id/4431671/jaden-mcdaniels,Career,,0,0,15,1,5,3,1.3,0.7,-,1.238,0.56
https://www.espn.com/nba/player/stats/_/id/3134916/jordan-mclaughlin,2019-20,MIN,2,0,0,0,0,0,4.0,1.1,-,1.287,0.57
https://www.espn.com/nba/player/stats/_/id/3134916/jordan-mclaughlin,2020-21,MIN,0,0,0,0,0,0,3.8,1.0,-,1.058,0.48
https://www.espn.com/nba/player/stats/_/id/3134916/jordan-mclaughlin,2021-22,MIN,1,0,0,0,1,0,4.7,1.5,-,1.165,0.51
https://www.espn.com/nba/player/stats/_/id/3134916/jordan-mclaughlin,2022-23,MIN,0,0,0,0,0,0,4.5,1.0,-,1.110,0.50
https://www.espn.com/nba/player/stats/_/id/3134916/jordan-mclaughlin,Career,,3,0,0,0,1,0,4.2,1.1,-,1.149,0.51
https://www.espn.com/nba/player/stats/_/id/4066668/malachi-flynn,2020-21,TOR,1,0,0,0,1,0,3.2,0.9,-,1.038,0.45
https://www.espn.com/nba/player/stats/_/id/4066668/malachi-flynn,2021-22,TOR,0,0,0,0,0,1,5.4,1.5,-,1.033,0.48
https://www.espn.com/nba/player/stats/_/id/4066668/malachi-flynn,2022-23,TOR,0,0,1,0,0,0,2.8,0.8,-,1.017,0.46
https://www.espn.com/nba/player/stats/_/id/4066668/malachi-flynn,Career,,1,0,1,0,1,1,3.4,1.0,-,1.030,0.46
https://www.espn.com/nba/player/stats/_/id/4432174/cam-thomas,2021-22,BKN,0,0,0,0,0,0,1.4,0.6,-,1.133,0.48
https://www.espn.com/nba/player/stats/_/id/4432174/cam-thomas,2022-23,BKN,0,0,0,0,0,0,1.2,0.3,-,1.325,0.50
https://www.espn.com/nba/player/stats/_/id/4432174/cam-thomas,Career,,0,0,0,0,0,0,1.3,0.4,-,1.224,0.49
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2017-18,NY,1,0,0,0,0,0,2.2,0.5,-,1.072,0.50
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2018-19,NY,1,0,0,0,0,0,2.2,1.1,-,1.138,0.50
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2019-20,CHI,0,0,1,0,0,0,2.3,0.8,-,1.150,0.52
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2020-21,CHI,0,0,0,0,0,0,4.0,2.0,-,0.963,0.44
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2020-21,BOS,0,0,0,0,0,0,3.3,0.3,-,1.081,0.53
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2021-22,CLE,0,0,0,0,0,0,INF,0.0,-,0.800,0.20
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2021-22,BOS,0,0,0,0,0,0,INF,INF,-,1.238,0.57
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,2022-23,BOS,0,0,0,0,1,0,2.1,0.4,-,1.535,0.67
https://www.espn.com/nba/player/stats/_/id/3064560/luke-kornet,Career,,2,0,1,0,1,0,2.4,0.8,-,1.196,0.54
https://www.espn.com/nba/player/stats/_/id/4066320/desmond-bane,2020-21,MEM,0,0,0,0,0,1,2.0,0.7,-,1.253,0.59
https://www.espn.com/nba/player/stats/_/id/4066320/desmond-bane,2021-22,MEM,0,0,3,0,4,0,1.9,0.8,-,1.257,0.56
https://www.espn.com/nba/player/stats/_/id/4066320/desmond-bane,2022-23,MEM,1,0,2,1,3,1,2.0,0.4,-,1.328,0.57
https://www.espn.com/nba/player/stats/_/id/4066320/desmond-bane,Career,,1,0,5,1,7,2,2.0,0.6,-,1.282,0.57
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2015-16,PHI,11,0,1,0,0,0,0.5,0.2,-,1.188,0.51
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2016-17,PHI,2,0,1,0,1,0,0.6,0.2,-,1.253,0.51
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2017-18,PHI,0,0,0,0,0,0,0.3,0.0,-,1.111,0.44
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2017-18,BKN,0,0,0,0,0,0,0.6,0.2,-,1.287,0.57
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2018-19,NO,6,0,0,0,1,0,0.8,0.3,-,1.337,0.59
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2019-20,NO,2,0,1,0,0,1,1.0,0.2,-,1.500,0.63
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,2020-21,DET,0,0,0,0,1,0,0.6,0.3,-,1.422,0.63
https://www.espn.com/nba/player/stats/_/id/3135048/jahlil-okafor,Career,,21,0,3,0,3,1,0.6,0.2,-,1.273,0.54
https://www.espn.com/nba/player/stats/_/id/4432164/jaden-springer,2021-22,PHI,0,0,0,0,0,0,0.0,0.0,-,2.000,1.00
https://www.espn.com/nba/player/stats/_/id/4432164/jaden-springer,2022-23,PHI,0,0,1,0,0,0,2.7,2.3,-,1.200,0.51
https://www.espn.com/nba/player/stats/_/id/4432164/jaden-springer,Career,,0,0,1,0,0,0,2.0,1.8,-,1.222,0.53
https://www.espn.com/nba/player/stats/_/id/4432194/day'ron-sharpe,2021-22,BKN,2,0,2,0,0,0,0.6,0.3,-,1.329,0.58
https://www.espn.com/nba/player/stats/_/id/4432194/day'ron-sharpe,2022-23,BKN,2,0,0,0,0,1,0.9,0.4,-,1.327,0.56
https://www.espn.com/nba/player/stats/_/id/4432194/day'ron-sharpe,Career,,4,0,2,0,0,1,0.8,0.3,-,1.328,0.57
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2018-19,MEM,0,0,0,0,0,0,2.1,0.8,-,0.930,0.39
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2019-20,PHX,0,0,0,0,1,1,2.6,1.5,-,1.181,0.54
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2020-21,PHX,1,0,0,0,1,0,4.4,1.8,-,1.112,0.55
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2021-22,BKN,0,0,0,0,0,0,1.8,0.5,-,0.948,0.45
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2021-22,MIL,0,0,0,0,0,0,6.3,1.3,-,1.418,0.66
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,2022-23,MIL,1,0,1,0,2,0,2.5,0.8,-,1.152,0.55
https://www.espn.com/nba/player/stats/_/id/3133635/jevon-carter,Career,,2,0,1,0,4,1,2.7,1.0,-,1.114,0.52
https://www.espn.com/nba/player/stats/_/id/4593125/santi-aldama,2021-22,MEM,2,0,0,0,0,0,1.3,0.4,-,1.000,0.42
https://www.espn.com/nba/player/stats/_/id/4593125/santi-aldama,2022-23,MEM,4,0,0,0,2,0,1.6,0.8,-,1.326,0.56
https://www.espn.com/nba/player/stats/_/id/4593125/santi-aldama,Career,,6,0,0,0,2,0,1.6,0.7,-,1.260,0.53
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2017-18,NY,1,0,2,0,1,0,1.9,0.5,-,0.926,0.41
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2018-19,NY,0,0,3,0,0,0,2.2,0.5,-,0.872,0.40
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2019-20,NY,1,0,0,0,1,0,2.4,0.8,-,1.072,0.46
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2020-21,NY,0,0,1,0,0,0,1.7,1.6,-,1.127,0.51
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2021-22,DAL,0,0,0,0,0,1,2.2,0.9,-,1.076,0.48
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,2022-23,DAL,0,0,0,0,0,0,2.0,0.6,-,1.023,0.43
https://www.espn.com/nba/player/stats/_/id/4230547/frank-ntilikina,Career,,2,0,6,0,2,1,2.1,0.6,-,0.988,0.44
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2017-18,UTAH,0,0,0,0,0,0,INF,0.0,-,0.727,0.27
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2018-19,UTAH,1,0,0,0,0,0,0.3,0.7,-,1.063,0.50
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2019-20,UTAH,1,0,1,1,1,1,0.8,0.5,-,1.508,0.67
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2020-21,PHI,2,0,0,0,0,1,2.8,1.0,-,1.453,0.68
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2020-21,OKC,1,0,0,0,0,0,0.7,0.3,-,1.566,0.66
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2021-22,CHI,0,0,0,0,1,1,0.8,0.3,-,1.325,0.59
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,2022-23,CHI,0,0,0,0,0,0,1.0,1.0,-,1.583,0.63
https://www.espn.com/nba/player/stats/_/id/4065673/tony-bradley,Career,,5,0,1,1,2,3,0.9,0.4,-,1.445,0.64
https://www.espn.com/nba/player/stats/_/id/4432823/jaylin-williams,2022-23,OKC,0,0,0,0,0,0,2.1,0.8,-,1.231,0.53
https://www.espn.com/nba/player/stats/_/id/4432823/jaylin-williams,Career,,0,0,0,0,0,0,2.1,0.8,-,1.231,0.53
https://www.espn.com/nba/player/stats/_/id/4432813/jeremiah-robinson-earl,2021-22,OKC,3,0,0,0,0,0,1.3,0.7,-,1.130,0.50
https://www.espn.com/nba/player/stats/_/id/4432813/jeremiah-robinson-earl,2022-23,OKC,1,0,1,0,0,0,2.3,1.3,-,1.177,0.52
https://www.espn.com/nba/player/stats/_/id/4432813/jeremiah-robinson-earl,Career,,4,0,1,0,0,0,1.6,0.9,-,1.150,0.51
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,2018-19,NO,1,0,0,0,1,0,2.3,1.3,-,1.000,0.48
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,2019-20,NO,0,0,0,0,1,0,2.6,1.2,-,0.925,0.43
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,2020-21,OKC,0,0,0,0,1,0,2.0,0.7,-,1.280,0.60
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,2021-22,OKC,0,0,0,0,0,0,2.3,1.0,-,1.145,0.53
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,2022-23,OKC,1,0,0,0,3,0,3.3,1.4,-,1.228,0.59
https://www.espn.com/nba/player/stats/_/id/3133626/kenrich-williams,Career,,2,0,0,0,6,0,2.4,1.0,-,1.153,0.54
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,2017-18,BOS,0,0,0,0,0,0,0.8,0.4,-,0.980,0.41
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,2018-19,OKC,0,0,0,0,0,0,0.8,0.8,-,1.121,0.50
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,2019-20,OKC,0,0,0,0,0,0,0.9,0.5,-,1.312,0.56
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,2020-21,PHX,0,0,0,0,0,0,1.0,0.5,-,1.379,0.57
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,2021-22,PHX,0,0,0,0,0,0,0.6,0.7,-,0.971,0.40
https://www.espn.com/nba/player/stats/_/id/2595435/abdel-nader,Career,,0,0,0,0,0,0,0.8,0.6,-,1.190,0.51
https://www.espn.com/nba/player/stats/_/id/4433623/caleb-houstan,2022-23,ORL,0,0,0,0,0,0,1.7,0.7,-,1.060,0.49
https://www.espn.com/nba/player/stats/_/id/4433623/caleb-houstan,Career,,0,0,0,0,0,0,1.7,0.7,-,1.060,0.49
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2009-10,CLE,0,0,0,0,0,0,1.0,1.2,-,1.026,0.46
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2010-11,SA,0,0,0,0,0,0,0.4,0.4,-,1.171,0.59
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2011-12,SA,0,0,0,0,0,0,1.3,0.9,-,1.264,0.55
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2012-13,SA,0,0,0,0,1,0,1.5,1.0,-,1.264,0.58
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2013-14,SA,1,0,0,0,0,0,1.4,0.9,-,1.224,0.56
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2014-15,SA,2,0,0,0,0,0,1.7,1.1,-,1.282,0.57
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2015-16,SA,0,0,0,0,0,0,1.9,1.1,-,1.020,0.48
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2016-17,SA,0,0,0,0,2,0,1.6,0.9,-,1.107,0.52
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2017-18,SA,0,0,1,0,1,0,1.5,0.9,-,1.070,0.49
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2018-19,TOR,1,0,1,0,3,1,1.7,1.0,-,1.303,0.62
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2019-20,LAL,0,0,0,0,1,0,1.4,1.3,-,1.154,0.54
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2020-21,PHI,1,0,1,0,2,0,1.8,1.4,-,1.202,0.57
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2021-22,PHI,0,0,0,0,2,1,1.4,1.3,-,1.144,0.55
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2022-23,MEM,0,0,0,0,0,0,0.7,0.3,-,0.818,0.41
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,2022-23,CLE,0,0,0,0,0,0,0.6,0.7,-,1.368,0.67
https://www.espn.com/nba/player/stats/_/id/3988/danny-green,Career,,5,0,3,0,12,2,1.5,1.0,-,1.192,0.55
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,2019-20,WSH,0,0,0,0,0,0,1.3,1.0,-,1.750,0.60
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,2020-21,WSH,0,0,0,0,0,0,2.6,2.9,-,1.494,0.57
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,2021-22,HOU,0,0,0,0,10,1,1.6,1.4,-,1.410,0.55
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,2022-23,HOU,0,0,0,1,3,2,1.3,1.3,-,1.259,0.51
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,2022-23,ATL,0,0,0,0,1,0,3.0,1.0,-,1.387,0.58
https://www.espn.com/nba/player/stats/_/id/3913180/garrison-mathews,Career,,0,0,0,1,14,3,1.6,1.5,-,1.423,0.55
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,2018-19,PHI,0,0,0,0,0,0,3.0,1.3,-,1.000,0.47
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,2019-20,PHI,0,0,0,0,1,0,2.2,0.4,-,1.361,0.59
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,2020-21,PHI,0,0,0,0,5,0,1.9,0.4,-,1.225,0.50
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,2021-22,PHI,0,0,0,0,1,0,3.2,0.6,-,1.117,0.48
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,2022-23,PHI,3,0,1,0,2,0,2.6,0.3,-,1.266,0.53
https://www.espn.com/nba/player/stats/_/id/3915195/shake-milton,Career,,3,0,1,0,9,0,2.4,0.4,-,1.223,0.52
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,2017-18,IND,0,0,0,0,0,0,0.0,0.0,-,2.000,1.00
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,2018-19,IND,0,0,0,0,0,0,1.0,1.2,-,1.031,0.40
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,2019-20,IND,0,0,0,0,0,0,2.5,0.7,-,1.070,0.48
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,2020-21,IND,0,0,0,0,0,0,1.0,0.6,-,1.415,0.59
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,2022-23,BKN,0,0,0,0,1,1,1.4,0.6,-,1.405,0.52
https://www.espn.com/nba/player/stats/_/id/3136485/edmond-sumner,Career,,0,0,0,0,1,1,1.4,0.7,-,1.315,0.53
https://www.espn.com/nba/player/stats/_/id/4278103/jontay-porter,2020-21,MEM,0,0,0,0,0,0,0.1,0.4,-,1.467,0.63
https://www.espn.com/nba/player/stats/_/id/4278103/jontay-porter,Career,,0,0,0,0,0,0,0.1,0.4,-,1.467,0.63
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2016-17,CHI,1,0,0,0,0,0,1.3,0.6,-,1.010,0.48
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2017-18,CHI,5,0,1,0,0,0,2.5,0.7,-,1.086,0.52
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2019-20,CHI,0,0,0,1,3,0,1.7,1.0,-,1.038,0.51
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2020-21,CHI,0,0,0,0,0,1,2.5,0.7,-,0.976,0.47
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2021-22,CLE,0,0,0,0,0,0,1.1,0.7,-,1.032,0.52
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,2021-22,UTAH,0,0,0,0,0,0,0.0,0.5,-,1.250,0.63
https://www.espn.com/nba/player/stats/_/id/2999549/denzel-valentine,Career,,6,0,1,1,3,1,2.0,0.7,-,1.039,0.50
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,2019-20,CHI,0,0,4,0,1,1,0.7,0.4,-,1.642,0.70
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,2020-21,CHI,0,0,0,0,2,0,0.8,0.5,-,1.690,0.69
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,2020-21,WSH,2,0,0,0,2,0,0.6,0.8,-,1.688,0.68
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,2021-22,WSH,8,0,0,0,4,0,1.0,0.5,-,1.647,0.69
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,2022-23,WSH,10,0,2,0,1,0,1.0,0.4,-,1.785,0.73
https://www.espn.com/nba/player/stats/_/id/4278049/daniel-gafford,Career,,20,0,6,0,10,1,0.9,0.5,-,1.701,0.71
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,2019-20,CHA,0,0,0,0,0,0,1.2,0.7,-,1.271,0.54
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,2020-21,CHA,2,0,0,0,1,0,1.2,0.6,-,1.218,0.53
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,2021-22,CHA,1,0,0,0,2,1,1.6,0.7,-,1.339,0.56
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,2022-23,CHA,2,0,0,0,5,0,1.4,0.8,-,1.204,0.51
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,2022-23,PHI,1,0,0,0,0,1,1.5,1.3,-,1.301,0.54
https://www.espn.com/nba/player/stats/_/id/4066731/jalen-mcdaniels,Career,,6,0,0,0,8,2,1.4,0.8,-,1.249,0.53
https://www.espn.com/nba/player/stats/_/id/4396971/naz-reid,2019-20,MIN,2,0,0,0,1,0,1.6,0.9,-,1.107,0.48
https://www.espn.com/nba/player/stats/_/id/4396971/naz-reid,2020-21,MIN,1,0,2,0,2,0,1.0,0.5,-,1.349,0.58
https://www.espn.com/nba/player/stats/_/id/4396971/naz-reid,2021-22,MIN,4,0,0,0,2,0,0.9,0.5,-,1.338,0.55
https://www.espn.com/nba/player/stats/_/id/4396971/naz-reid,2022-23,MIN,4,0,1,0,3,1,0.8,0.5,-,1.354,0.60
https://www.espn.com/nba/player/stats/_/id/4396971/naz-reid,Career,,11,0,3,0,8,1,1.0,0.5,-,1.316,0.56
https://www.espn.com/nba/player/stats/_/id/4278541/jaylen-nowell,2019-20,MIN,0,0,0,0,0,0,6.3,1.0,-,1.075,0.39
https://www.espn.com/nba/player/stats/_/id/4278541/jaylen-nowell,2020-21,MIN,0,0,0,0,0,0,2.2,0.8,-,1.131,0.50
https://www.espn.com/nba/player/stats/_/id/4278541/jaylen-nowell,2021-22,MIN,0,0,1,0,2,0,3.6,0.8,-,1.276,0.55
https://www.espn.com/nba/player/stats/_/id/4278541/jaylen-nowell,2022-23,MIN,0,0,0,0,4,0,2.0,0.6,-,1.126,0.50
https://www.espn.com/nba/player/stats/_/id/4278541/jaylen-nowell,Career,,0,0,1,0,6,0,2.6,0.7,-,1.169,0.51
https://www.espn.com/nba/player/stats/_/id/3907823/terance-mann,2019-20,LAC,1,0,0,0,0,0,2.9,0.6,-,1.253,0.51
https://www.espn.com/nba/player/stats/_/id/3907823/terance-mann,2020-21,LAC,2,0,1,0,0,0,2.6,0.7,-,1.349,0.56
https://www.espn.com/nba/player/stats/_/id/3907823/terance-mann,2021-22,LAC,6,0,1,0,3,1,2.5,0.7,-,1.264,0.54
https://www.espn.com/nba/player/stats/_/id/3907823/terance-mann,2022-23,LAC,1,0,0,1,5,0,2.3,0.5,-,1.361,0.59
https://www.espn.com/nba/player/stats/_/id/3907823/terance-mann,Career,,10,0,2,1,8,1,2.5,0.6,-,1.312,0.56
https://www.espn.com/nba/player/stats/_/id/3912848/dean-wade,2019-20,CLE,0,0,0,0,0,0,0.7,0.7,-,1.538,0.77
https://www.espn.com/nba/player/stats/_/id/3912848/dean-wade,2020-21,CLE,1,0,1,0,0,0,2.5,1.2,-,1.209,0.56
https://www.espn.com/nba/player/stats/_/id/3912848/dean-wade,2021-22,CLE,1,0,0,0,0,0,3.3,1.8,-,1.240,0.57
https://www.espn.com/nba/player/stats/_/id/3912848/dean-wade,2022-23,CLE,0,0,0,0,0,0,2.2,1.6,-,1.164,0.54
https://www.espn.com/nba/player/stats/_/id/3912848/dean-wade,Career,,2,0,1,0,0,0,2.5,1.4,-,1.213,0.56
https://www.espn.com/nba/player/stats/_/id/4066317/lindy-waters-iii,2021-22,OKC,0,0,0,0,0,0,2.2,1.7,-,1.137,0.56
https://www.espn.com/nba/player/stats/_/id/4066317/lindy-waters-iii,2022-23,OKC,0,0,0,0,0,0,2.8,1.4,-,1.202,0.56
https://www.espn.com/nba/player/stats/_/id/4066317/lindy-waters-iii,Career,,0,0,0,0,0,0,2.5,1.6,-,1.170,0.56
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,2018-19,SA,0,0,0,0,0,0,0.9,0.4,-,0.879,0.33
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,2019-20,SA,0,0,0,0,0,0,1.0,0.3,-,1.381,0.57
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,2020-21,SAC,0,0,0,0,1,0,1.0,0.5,-,1.263,0.54
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,2021-22,SAC,6,0,0,0,5,0,1.0,0.8,-,1.189,0.52
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,2022-23,SAC,0,0,0,1,2,0,1.3,0.7,-,1.466,0.61
https://www.espn.com/nba/player/stats/_/id/3914283/chimezie-metu,Career,,6,0,0,1,8,0,1.0,0.7,-,1.257,0.53
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,2017-18,PHX,0,0,0,0,0,0,1.3,1.0,-,0.829,0.36
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,2018-19,IND,0,0,0,0,0,0,3.0,1.0,-,1.000,0.50
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,2021-22,DEN,0,0,0,0,1,0,3.3,1.5,-,1.298,0.62
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,2022-23,DEN,0,0,0,0,0,1,1.0,0.7,-,1.013,0.41
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,2022-23,LAL,0,0,0,0,0,1,INF,INF,-,2.000,0.88
https://www.espn.com/nba/player/stats/_/id/3059262/davon-reed,Career,,0,0,0,0,1,2,2.0,1.1,-,1.120,0.51
https://www.espn.com/nba/player/stats/_/id/4277964/xavier-tillman,2020-21,MEM,2,0,2,0,0,1,1.7,1.0,-,1.304,0.60
https://www.espn.com/nba/player/stats/_/id/4277964/xavier-tillman,2021-22,MEM,0,0,0,0,0,0,1.8,1.5,-,1.167,0.48
https://www.espn.com/nba/player/stats/_/id/4277964/xavier-tillman,2022-23,MEM,4,0,0,0,0,0,2.2,1.3,-,1.402,0.62
https://www.espn.com/nba/player/stats/_/id/4277964/xavier-tillman,Career,,6,0,2,0,0,1,1.9,1.2,-,1.305,0.57
https://www.espn.com/nba/player/stats/_/id/4066651/killian-tillie,2020-21,MEM,0,0,0,0,0,0,4.0,2.5,-,1.000,0.42
https://www.espn.com/nba/player/stats/_/id/4066651/killian-tillie,2021-22,MEM,0,0,0,0,0,0,1.7,1.8,-,0.929,0.44
https://www.espn.com/nba/player/stats/_/id/4066651/killian-tillie,Career,,0,0,0,0,0,0,2.0,1.9,-,0.951,0.44
https://www.espn.com/nba/player/stats/_/id/4683027/theo-maledon,2020-21,OKC,1,0,0,0,0,0,1.6,0.4,-,1.072,0.45
https://www.espn.com/nba/player/stats/_/id/4683027/theo-maledon,2021-22,OKC,1,0,0,0,0,0,1.7,0.5,-,1.139,0.44
https://www.espn.com/nba/player/stats/_/id/4683027/theo-maledon,2022-23,CHA,1,0,0,0,0,0,2.6,0.6,-,1.161,0.46
https://www.espn.com/nba/player/stats/_/id/4683027/theo-maledon,Career,,3,0,0,0,0,0,1.8,0.5,-,1.109,0.45
https://www.espn.com/nba/player/stats/_/id/3136779/keita-bates-diop,2018-19,MIN,0,0,0,0,0,0,1.2,1.3,-,1.063,0.47
https://www.espn.com/nba/player/stats/_/id/3136779/keita-bates-diop,2019-20,MIN,0,0,0,0,0,0,2.1,1.2,-,1.218,0.50
https://www.espn.com/nba/player/stats/_/id/3136779/keita-bates-diop,2019-20,DEN,0,0,0,0,0,0,0.0,0.7,-,1.321,0.52
https://www.espn.com/nba/player/stats/_/id/3136779/keita-bates-diop,2020-21,SA,0,0,0,0,0,0,1.7,1.6,-,1.179,0.49
