rank,name,name_url,team,team_url,salary
431,Omer Yurtseven,https://www.espn.com/nba/player/_/id/3074213/omer-yurtseven,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$1,752,638"
432,Malik Fitts,https://www.espn.com/nba/player/_/id/4066467/malik-fitts,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$1,752,638"
433,Paul Watson,https://www.espn.com/nba/player/_/id/3058030/paul-watson,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$1,701,593"
434,Charlie Brown Jr.,https://www.espn.com/nba/player/_/id/4066508/charlie-brown-jr.,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$1,701,593"
435,Kelan Martin,https://www.espn.com/nba/player/_/id/3133596/kelan-martin,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$1,701,593"
436,Mfiondu Kabengele,https://www.espn.com/nba/player/_/id/4065660/mfiondu-kabengele,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$1,701,593"
437,Sam Dekker,https://www.espn.com/nba/player/_/id/2991184/sam-dekker,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$1,669,178"
438,Jarrell Brantley,https://www.espn.com/nba/player/_/id/3912292/jarrell-brantley,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$1,669,178"
439,E'Twaun Moore,https://www.espn.com/nba/player/_/id/6460/e'twaun-moore,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$1,669,178"
440,Solomon Hill,https://www.espn.com/nba/player/_/id/2488958/solomon-hill,New York Knicks,https://www.espn.com/nba/team/_/name/ny/new-york-knicks,"$1,669,178"
441,Trevor Ariza,https://www.espn.com/nba/player/_/id/2426/trevor-ariza,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$1,669,178"
442,Semi Ojeleye,https://www.espn.com/nba/player/_/id/3056602/semi-ojeleye,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$1,669,178"
443,Kevin Pangos,https://www.espn.com/nba/player/_/id/2583962/kevin-pangos,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$1,669,178"
