id,season,Team,GP,GS,MIN,FG,FG%,3PT,3P%,FT,FT%,OR,DR,REB,AST,BLK,STL,PF,TO,PTS
3032979,2013-14,ATL,49,0,13.1,1.5-3.8,38.3,0.2-0.9,23.8,0.6-0.9,67.4,0.1,1.1,1.2,1.9,0.0,0.3,1.1,1.2,3.7
3032979,2014-15,ATL,77,10,19.7,3.7-8.6,42.7,0.7-1.9,35.1,1.9-2.3,82.7,0.4,1.8,2.1,4.1,0.1,0.6,1.6,1.9,10.0
3032979,2015-16,ATL,80,6,20.3,4.1-9.8,42.1,1.0-3.0,32.2,1.8-2.3,79.1,0.3,2.2,2.6,4.4,0.1,0.9,1.7,2.3,11.0
3032979,2016-17,ATL,79,78,31.5,6.9-15.4,45.1,1.3-3.7,34.0,2.8-3.2,85.5,0.5,2.6,3.1,6.3,0.2,0.9,1.9,3.3,17.9
3032979,2017-18,ATL,67,67,31.0,7.5-17.1,43.6,1.1-3.9,29.0,3.4-4.0,84.9,0.7,2.4,3.1,6.2,0.1,1.1,2.2,2.7,19.4
3032979,2018-19,OKC,79,14,29.3,5.8-14.0,41.4,1.6-4.6,34.1,2.4-2.9,81.9,0.5,3.1,3.6,4.1,0.2,0.8,2.4,2.2,15.5
3032979,2019-20,OKC,65,2,30.8,7.0-14.8,46.9,1.9-5.0,38.5,3.0-3.6,83.9,0.3,3.3,3.6,4.0,0.2,0.7,2.2,2.6,18.9
3032979,2020-21,LAL,61,61,32.1,5.4-12.5,43.7,1.2-3.5,33.5,3.4-4.0,84.8,0.5,3.0,3.5,5.8,0.2,1.1,2.6,2.7,15.4
3032979,2021-22,BOS,49,25,29.2,5.2-11.9,44.0,1.4-3.9,34.9,2.5-3.0,84.8,0.6,2.8,3.3,4.2,0.1,0.8,2.4,2.1,14.4
3032979,2021-22,HOU,15,4,26.9,3.7-9.3,39.3,1.3-3.9,32.8,2.3-2.6,87.2,0.4,2.9,3.3,5.9,0.2,0.8,2.5,2.6,10.9
3032979,2022-23,LAL,66,50,30.1,4.1-9.8,41.5,1.1-3.4,32.9,3.3-3.8,85.7,0.3,2.2,2.5,4.5,0.2,0.8,2.2,1.7,12.6
2579294,2015-16,CHA,81,3,21.1,2.7-6.5,41.0,0.8-2.5,33.7,1.3-1.8,73.0,0.9,3.3,4.1,1.2,0.5,0.5,1.6,0.7,7.5
2579294,2016-17,CHA,75,16,26.1,4.3-10.7,39.9,1.5-4.7,32.8,1.6-2.1,75.6,0.8,3.7,4.5,2.2,0.5,0.6,1.9,1.0,11.7
2579294,2017-18,CHA,79,4,23.2,3.9-9.1,42.9,1.3-3.5,38.0,2.0-2.5,79.9,0.6,3.1,3.6,1.6,0.2,0.5,1.2,0.8,11.1
2579294,2018-19,CHA,47,0,16.1,2.9-6.3,46.3,1.1-3.0,36.0,1.7-2.3,73.8,0.8,2.6,3.5,1.3,0.3,0.3,1.4,0.9,8.6
2579294,2019-20,PHX,39,13,19.9,3.5-7.9,45.0,1.1-3.2,33.1,1.6-2.3,67.8,0.9,3.6,4.5,1.9,0.3,0.4,1.9,0.9,9.7
2579294,2020-21,PHX,47,13,15.2,2.6-5.5,47.1,0.7-1.8,36.5,0.8-1.3,61.7,0.8,3.2,4.0,1.7,0.4,0.3,1.5,0.5,6.6
2579294,2021-22,PHX,9,0,20.1,4.0-7.3,54.5,0.6-1.7,33.3,2.0-2.2,90.0,1.2,3.3,4.6,1.4,0.8,0.9,1.6,0.6,10.6
2579294,2022-23,ATL,26,0,6.8,1.0-1.7,56.8,0.4-0.9,47.8,0.4-0.5,83.3,0.1,1.3,1.4,0.8,0.0,0.2,0.8,0.3,2.7
2579294,2022-23,HOU,10,0,5.9,0.6-1.9,31.6,0.2-1.0,20.0,0.4-0.4,100.0,0.4,1.2,1.6,1.1,0.3,0.1,0.1,0.0,1.8
2327577,2014-15,SA,4,0,6.3,1.0-1.8,57.1,0.0-0.5,0.0,0.0-0.0,0.0,0.8,0.8,1.5,0.0,0.5,0.0,1.5,0.5,2.0
2327577,2014-15,MEM,20,1,7.0,1.2-2.0,57.5,0.0-0.2,0.0,0.4-0.5,80.0,0.8,1.2,2.0,0.2,0.2,0.3,1.0,0.6,2.7
2327577,2015-16,MEM,78,15,18.5,2.9-6.3,46.5,0.2-0.6,33.3,1.3-1.8,75.2,1.8,3.0,4.8,0.9,0.4,0.6,2.4,1.1,7.4
2327577,2016-17,MEM,77,75,27.3,3.2-6.5,50.1,0.7-1.9,38.2,1.7-2.2,80.2,2.2,4.9,7.1,1.1,0.4,0.6,3.2,1.2,8.9
2327577,2017-18,MEM,55,54,28.0,4.1-8.9,45.7,0.8-2.3,33.9,1.5-2.0,72.1,2.7,5.8,8.4,1.4,0.5,0.6,2.8,1.4,10.3
2327577,2018-19,MEM,41,4,22.0,3.7-7.6,48.4,0.9-2.3,39.6,1.5-2.0,78.8,1.8,4.4,6.1,0.9,0.6,0.8,3.0,1.6,9.8
2327577,2018-19,LAC,24,2,19.6,3.3-6.8,48.2,1.4-3.3,41.2,0.7-0.9,81.0,1.3,5.2,6.5,0.6,0.3,0.5,2.9,1.0,8.7
2327577,2019-20,LAC,63,1,20.7,2.4-5.6,42.9,1.5-3.8,38.7,0.6-0.8,75.0,1.2,4.9,6.2,0.8,0.4,0.5,2.8,0.9,6.8
2327577,2020-21,DEN,58,5,19.3,3.0-6.4,46.3,1.4-3.4,39.9,0.8-1.0,80.7,1.5,3.3,4.8,0.9,0.4,0.4,2.5,0.9,8.1
2327577,2021-22,DEN,67,8,16.2,2.4-4.9,48.6,0.5-1.9,26.6,1.2-1.4,87.1,1.2,3.0,4.2,0.9,0.4,0.6,2.4,0.9,6.4
2327577,2022-23,GS,57,1,14.0,2.4-4.4,54.0,0.7-1.9,37.8,0.9-1.2,77.6,1.3,2.3,3.6,0.9,0.4,0.4,1.8,0.9,6.4
2386,2004-05,PHI,82,82,32.8,3.3-6.7,49.3,0.6-1.7,33.1,1.9-2.6,74.3,1.1,4.6,5.7,3.0,0.6,1.7,2.5,1.7,9.0
2386,2005-06,PHI,82,82,37.6,4.2-8.4,50.0,0.7-1.9,35.4,3.2-4.3,75.4,1.4,4.4,5.9,3.1,0.3,1.6,2.4,1.9,12.3
2386,2006-07,PHI,76,76,40.3,5.8-13.0,44.7,0.6-2.0,31.0,5.9-7.3,82.0,1.0,4.7,5.7,5.7,0.4,2.0,2.6,3.4,18.2
2386,2007-08,PHI,82,82,39.5,7.1-15.6,45.6,1.2-3.7,32.9,4.5-6.2,72.1,1.0,4.4,5.4,4.8,0.6,2.1,2.3,2.6,19.9
2386,2008-09,PHI,82,82,39.9,6.6-14.0,47.3,1.0-3.2,30.7,4.6-6.4,72.4,1.1,4.6,5.7,5.3,0.4,1.6,1.9,2.7,18.8
2386,2009-10,PHI,82,82,38.9,6.0-13.7,44.3,1.1-3.7,31.0,3.8-5.2,73.3,1.0,5.5,6.5,5.8,0.7,1.7,1.8,2.7,17.1
2386,2010-11,PHI,67,67,36.9,5.0-11.3,44.5,0.9-2.7,33.7,3.1-4.5,69.3,0.9,4.9,5.8,6.3,0.6,1.5,1.6,2.1,14.1
2386,2011-12,PHI,62,62,35.6,4.6-10.2,45.4,1.2-3.1,39.4,2.0-3.2,61.7,0.9,5.2,6.1,5.5,0.5,1.7,1.5,1.9,12.4
2386,2012-13,DEN,80,80,34.7,5.0-11.0,45.1,1.1-3.6,31.7,1.9-3.4,57.4,1.0,4.3,5.3,5.4,0.7,1.7,1.6,2.6,13.0
2386,2013-14,GS,63,63,32.4,3.5-7.3,48.0,1.0-2.8,35.4,1.4-2.1,65.2,0.8,3.8,4.7,4.2,0.3,1.5,1.6,1.6,9.3
2386,2014-15,GS,77,0,26.9,3.0-6.4,46.6,1.0-2.8,34.9,0.9-1.5,59.6,0.6,2.8,3.3,3.0,0.3,1.2,1.3,1.1,7.8
2386,2015-16,GS,65,1,26.6,2.7-5.7,47.8,0.8-2.4,35.1,0.8-1.3,61.4,0.8,3.2,4.0,3.4,0.3,1.1,1.6,1.2,7.0
2386,2016-17,GS,76,0,26.3,2.9-5.5,52.8,0.8-2.3,36.2,0.9-1.3,70.6,0.7,3.3,4.0,3.4,0.5,1.0,1.3,0.8,7.6
2386,2017-18,GS,64,7,25.4,2.3-5.0,46.3,0.5-1.8,28.2,0.9-1.4,63.2,0.8,3.1,3.8,3.3,0.6,0.8,1.5,1.0,6.0
2386,2018-19,GS,68,13,23.2,2.2-4.4,50.0,0.7-2.1,33.3,0.6-1.0,58.2,0.7,3.0,3.7,3.2,0.8,0.9,1.4,0.8,5.7
2386,2019-20,MIA,21,0,19.9,1.8-4.2,43.2,0.7-2.2,29.8,0.3-0.7,40.0,0.8,2.9,3.7,2.4,1.0,0.7,1.7,1.2,4.6
2386,2020-21,MIA,63,5,21.3,1.5-3.9,38.3,1.0-2.9,33.0,0.4-0.6,65.8,0.6,2.9,3.5,2.3,0.6,0.9,1.4,1.1,4.4
2386,2021-22,GS,31,0,19.5,1.5-3.9,38.0,0.5-2.4,23.0,0.5-0.6,75.0,0.7,2.5,3.2,3.7,0.7,0.9,1.1,0.9,4.0
2386,2022-23,GS,8,0,14.1,0.9-1.9,46.7,0.1-1.1,11.1,0.3-0.4,66.7,0.4,1.8,2.1,2.4,0.4,0.5,1.4,1.1,2.1
2488826,2016-17,MIA,78,65,25.2,2.4-5.9,41.3,0.9-2.8,33.2,0.6-0.9,62.0,1.2,2.1,3.3,1.6,0.2,0.6,1.8,0.7,6.4
2488826,2017-18,MIA,18,2,16.6,2.0-4.1,49.3,0.8-1.9,42.9,0.2-0.4,50.0,0.6,1.2,1.8,0.9,0.2,0.4,1.2,0.2,5.1
2488826,2018-19,MIA,66,45,23.5,2.8-7.0,40.3,1.2-3.4,35.1,0.8-1.1,72.2,0.9,2.7,3.6,1.7,0.2,0.5,1.7,1.0,7.6
2488826,2019-20,LAC,56,4,15.6,1.3-3.2,39.8,0.4-1.6,27.0,0.3-0.6,55.9,0.5,2.2,2.7,0.6,0.1,0.5,1.3,0.4,3.3
2488826,2020-21,DET,16,2,12.1,2.3-4.4,52.9,0.7-1.5,45.8,0.4-0.5,75.0,0.5,0.9,1.4,1.0,0.1,0.5,0.8,0.4,5.7
2488826,2021-22,DET,51,2,14.8,1.9-4.4,43.6,1.1-2.9,39.7,0.4-0.5,73.1,0.6,1.6,2.2,0.9,0.1,0.4,1.1,0.5,5.4
2488826,2022-23,DET,32,12,16.4,1.9-4.8,40.8,1.3-3.0,42.3,0.6-0.7,81.8,0.6,1.7,2.3,0.9,0.0,0.5,1.2,0.3,5.7
3934723,2017-18,LAL,15,0,4.8,0.5-1.4,38.1,0.1-0.7,10.0,0.3-0.6,55.6,0.2,0.9,1.1,0.4,0.1,0.1,0.4,0.1,1.5
3934723,2018-19,WSH,72,53,20.8,4.3-7.0,61.6,0.5-1.4,33.3,1.5-1.9,78.1,1.6,4.7,6.3,1.3,0.9,0.3,1.8,0.8,10.5
3934723,2019-20,WSH,46,36,24.9,5.3-9.1,58.1,0.8-2.0,40.7,1.9-2.5,74.1,2.1,5.1,7.2,1.8,1.1,0.5,2.2,1.2,13.2
3934723,2020-21,WSH,10,10,27.1,5.9-9.1,64.8,0.9-2.1,42.9,1.6-2.4,66.7,1.8,4.3,6.1,1.5,0.8,0.4,3.1,1.1,14.3
3934723,2021-22,WSH,27,9,16.3,2.9-5.5,52.0,0.4-1.6,28.6,1.3-1.5,87.5,1.0,3.0,4.0,0.9,0.8,0.2,1.6,0.7,7.4
3934723,2022-23,LAL,41,25,21.4,4.8-7.3,65.4,0.5-1.2,44.0,2.0-2.6,74.1,1.6,5.2,6.8,0.7,0.6,0.3,1.9,0.7,12.1
3934723,2022-23,DEN,18,1,11.4,1.8-3.8,48.5,0.2-0.5,44.4,0.7-1.0,72.2,1.1,2.3,3.3,0.1,0.4,0.1,1.4,0.6,4.6
3442,2008-09,LAC,53,13,14.5,1.8-2.8,63.3,0.0-0.0,0.0,0.8-2.1,38.5,1.4,3.1,4.5,0.2,1.1,0.2,1.8,0.8,4.3
3442,2009-10,LAC,70,12,16.2,2.1-3.4,60.5,0.0-0.0,0.0,0.7-1.8,37.5,1.7,3.3,5.0,0.3,0.9,0.2,2.2,1.1,4.8
3442,2010-11,LAC,80,66,25.6,2.9-4.3,68.6,0.0-0.0,0.0,1.2-2.7,45.2,2.6,4.6,7.2,0.5,1.8,0.5,3.2,1.3,7.1
3442,2011-12,LAC,66,66,27.2,3.1-4.9,63.2,0.0-0.0,0.0,1.1-2.1,52.5,3.1,5.2,8.3,0.3,2.0,0.5,2.9,1.1,7.4
3442,2012-13,LAC,82,82,24.5,3.8-6.0,64.3,0.0-0.0,0.0,1.2-3.0,38.6,2.6,4.7,7.2,0.3,1.4,0.6,2.3,1.2,8.8
3442,2013-14,LAC,82,82,35.0,4.2-6.3,67.6,0.0-0.0,0.0,2.0-4.6,42.8,4.0,9.5,13.6,0.9,2.5,1.0,3.2,1.5,10.4
3442,2014-15,LAC,82,82,34.4,4.6-6.5,71.0,0.0-0.0,25.0,2.3-5.7,39.7,4.8,10.1,15.0,0.7,2.2,1.0,3.0,1.3,11.5
3442,2015-16,LAC,77,77,33.7,4.6-6.6,70.3,0.0-0.0,0.0,3.5-8.0,43.0,3.5,10.3,13.8,1.2,2.3,0.7,2.7,1.4,12.7
3442,2016-17,LAC,81,81,31.7,5.1-7.1,71.4,0.0-0.0,0.0,2.5-5.2,48.2,3.7,10.1,13.8,1.2,1.7,0.6,2.6,1.4,12.7
3442,2017-18,LAC,77,77,31.5,4.8-7.5,64.5,0.0-0.0,0.0,2.4-4.1,58.0,4.3,10.9,15.2,1.5,0.9,0.5,2.6,1.8,12.0
3442,2018-19,DAL,50,50,31.1,4.2-6.5,64.4,0.0-0.0,0.0,2.7-4.0,68.2,3.2,10.5,13.7,2.0,1.1,0.7,2.5,2.2,11.0
3442,2018-19,NY,19,19,25.9,4.1-6.5,63.4,0.0-0.0,0.0,2.7-3.5,77.3,3.4,8.0,11.4,3.0,1.1,0.5,2.2,2.2,10.9
3442,2019-20,BKN,56,6,22.0,3.4-5.1,66.6,0.0-0.0,0.0,1.5-2.2,68.0,2.5,7.5,10.0,1.9,0.9,0.3,2.0,1.3,8.3
3442,2020-21,BKN,57,43,21.9,3.3-4.4,76.3,0.0-0.0,0.0,0.8-1.6,50.0,2.1,5.4,7.5,1.6,1.1,0.3,2.0,1.5,7.5
3442,2021-22,LAL,32,19,12.8,1.9-2.8,67.4,0.0-0.0,0.0,0.4-0.8,46.2,1.6,3.8,5.4,0.4,0.8,0.3,1.6,0.7,4.1
3442,2021-22,PHI,16,1,13.4,2.0-3.4,59.3,0.0-0.0,0.0,0.6-0.9,71.4,2.0,3.8,5.8,0.5,0.6,0.1,1.3,1.0,4.6
3442,2022-23,DEN,39,8,15.0,2.3-2.9,76.5,0.0-0.0,100.0,0.6-1.2,45.8,1.3,3.8,5.2,0.9,0.6,0.3,1.8,1.2,5.1
3138154,2018-19,BKN,18,0,11.7,1.4-4.1,34.2,0.7-2.6,26.1,1.1-1.2,86.4,0.2,1.8,2.0,1.2,0.0,0.3,0.8,1.0,4.5
3138154,2019-20,BKN,33,0,11.1,1.4-4.7,29.0,0.5-2.4,18.8,0.5-0.5,93.8,0.3,1.3,1.6,1.7,0.1,0.5,1.1,1.0,3.6
3138154,2020-21,NY,17,0,2.0,0.1-0.5,11.1,0.0-0.5,0.0,0.0-0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.2,0.1,0.1
3138154,2021-22,DAL,19,0,7.8,0.7-2.1,35.9,0.5-1.6,33.3,0.5-0.5,100.0,0.1,1.0,1.1,0.9,0.1,0.3,0.6,0.3,2.5
3138154,2022-23,DAL,40,1,8.1,0.8-2.2,35.6,0.6-1.6,35.5,0.3-0.3,84.6,0.3,1.3,1.6,1.2,0.0,0.2,0.9,0.3,2.4
2968334,2020-21,DEN,65,19,21.9,1.8-4.8,38.1,1.2-3.3,35.2,1.2-1.4,87.9,0.3,1.7,2.1,3.6,0.2,1.2,2.0,1.1,6.1
2968334,2021-22,DEN,65,4,18.2,1.6-4.6,36.1,0.9-3.0,30.1,0.9-1.2,76.9,0.4,1.4,1.8,3.4,0.4,1.0,1.9,1.0,5.1
2968334,2022-23,DAL,8,0,6.5,0.4-1.6,23.1,0.4-1.4,27.3,0.1-0.3,50.0,0.0,0.3,0.3,1.1,0.0,0.8,0.4,0.4,1.3
6461,2011-12,PHX,63,7,19.5,2.8-6.9,39.9,0.7-2.0,34.7,1.2-1.7,71.7,1.1,3.3,4.4,1.0,0.7,0.7,2.8,1.1,7.4
6461,2012-13,PHX,82,32,22.4,3.2-8.0,40.7,0.5-1.6,33.6,1.1-1.5,73.2,1.6,3.2,4.8,1.3,0.8,0.9,2.5,1.3,8.2
6461,2013-14,PHX,81,0,26.6,5.1-10.4,48.6,0.4-1.3,31.5,3.2-4.0,79.2,1.7,4.3,6.0,1.8,0.6,0.8,2.9,1.8,13.8
6461,2014-15,PHX,82,82,31.5,6.2-13.4,46.5,0.7-2.2,31.8,2.2-2.8,76.3,1.3,4.8,6.2,2.3,0.5,1.2,3.0,2.1,15.3
6461,2015-16,PHX,37,24,24.8,4.6-11.6,39.7,0.6-2.1,28.9,1.8-2.5,71.7,1.2,4.1,5.2,2.4,0.5,0.9,2.8,2.4,11.6
6461,2015-16,WSH,27,21,26.4,5.0-10.6,46.7,0.9-2.9,31.6,1.6-2.0,76.4,1.1,4.7,5.9,1.4,0.6,0.9,3.0,1.7,12.4
6461,2016-17,WSH,76,76,31.2,5.3-11.7,45.7,0.9-2.6,36.2,2.4-2.8,83.7,1.4,5.1,6.5,1.7,0.6,1.1,3.3,1.7,14.0
6461,2017-18,WSH,73,73,27.0,4.5-9.4,48.0,1.0-2.8,36.7,1.4-1.8,82.0,1.0,4.6,5.6,1.9,0.5,0.8,3.0,1.7,11.5
6461,2018-19,WSH,34,15,26.0,4.2-9.6,43.6,1.4-4.2,33.3,1.7-2.1,78.1,1.2,3.9,5.1,1.8,0.6,0.7,3.4,1.4,11.5
6461,2018-19,OKC,24,1,16.1,2.5-6.5,39.1,0.8-2.5,33.9,0.6-0.8,73.7,0.8,3.0,3.8,0.8,0.1,0.5,2.4,0.3,6.5
6461,2019-20,DET,44,16,22.5,4.0-8.8,45.0,1.7-4.3,39.7,1.4-1.8,77.2,0.5,3.4,3.9,1.6,0.3,0.6,2.4,1.6,11.0
6461,2019-20,LAL,14,1,14.2,2.0-4.9,40.6,0.9-2.8,33.3,0.4-0.4,83.3,1.1,2.1,3.2,0.6,0.4,0.4,2.1,0.4,5.3
6461,2020-21,LAL,61,27,19.7,2.5-6.2,40.5,1.1-3.4,31.1,0.6-0.8,72.0,0.8,3.6,4.4,1.2,0.3,0.4,1.7,0.9,6.7
6461,2021-22,MIA,17,1,17.5,3.2-6.7,47.4,0.8-2.3,33.3,0.5-0.5,88.9,1.0,1.6,2.6,1.4,0.1,0.4,1.9,1.2,7.6
6461,2022-23,BKN,27,1,10.6,1.2-3.0,40.2,0.7-1.8,40.8,0.4-0.4,100.0,0.5,1.7,2.2,0.9,0.2,0.3,1.2,0.5,3.6
6461,2022-23,DAL,8,1,8.8,1.8-4.1,42.4,1.0-2.8,36.4,0.0-0.0,0.0,0.0,1.5,1.5,0.8,0.0,0.1,1.9,0.5,4.5
2968361,2015-16,UTAH,81,53,18.5,2.2-5.2,43.1,0.8-2.0,39.5,0.6-0.9,74.3,0.2,1.3,1.5,2.1,0.0,0.8,1.5,1.3,5.9
2968361,2016-17,UTAH,40,0,8.7,1.0-2.3,45.1,0.3-0.8,32.3,0.2-0.2,88.9,0.1,0.7,0.8,0.9,0.1,0.5,1.2,0.4,2.5
2968361,2017-18,UTAH,41,0,12.1,1.7-3.7,45.7,0.5-1.1,40.4,0.6-0.9,74.3,0.2,1.0,1.2,1.8,0.1,0.3,0.9,0.9,4.5
2968361,2018-19,UTAH,37,1,12.8,2.0-4.4,46.0,0.5-1.6,33.3,0.8-0.9,84.8,0.2,1.5,1.7,2.5,0.1,0.4,1.3,0.9,5.3
2968361,2019-20,PHI,54,3,12.4,1.9-4.1,45.5,0.6-1.6,38.6,0.7-0.9,83.0,0.2,0.9,1.1,1.8,0.1,0.4,0.9,0.9,5.1
2968361,2020-21,WSH,64,22,21.9,3.3-7.0,46.8,1.0-2.6,39.0,1.2-1.3,88.2,0.4,2.0,2.4,2.3,0.1,1.1,1.7,0.8,8.7
2968361,2021-22,WSH,70,19,19.6,2.9-6.3,46.3,0.5-1.7,29.2,1.2-1.5,76.9,0.2,1.7,1.9,3.1,0.0,0.8,1.5,1.1,7.5
2968361,2022-23,CLE,48,1,10.5,1.2-2.3,51.8,0.3-0.9,28.6,0.6-0.7,91.2,0.2,0.8,1.0,1.6,0.1,0.4,1.0,0.5,3.3
3447,2008-09,PHX,60,7,10.2,1.2-2.3,51.8,0.0-0.0,0.0,0.8-1.1,69.1,0.9,1.1,2.0,0.1,0.7,0.2,1.6,0.5,3.2
3447,2009-10,PHX,51,31,19.3,3.4-5.7,58.8,0.0-0.0,0.0,1.7-2.5,70.4,2.0,2.8,4.9,0.1,1.0,0.2,2.3,0.8,8.4
3447,2010-11,PHX,67,56,14.8,2.7-5.3,50.1,0.0-0.0,0.0,1.1-1.5,74.0,1.2,2.0,3.2,0.1,0.7,0.3,2.1,0.7,6.4
3447,2011-12,PHX,64,0,14.0,1.9-4.2,46.1,0.0-0.0,0.0,1.6-2.2,71.4,1.4,1.9,3.3,0.3,0.9,0.3,2.0,0.7,5.4
3447,2012-13,NO,82,82,26.0,4.7-8.8,53.4,0.0-0.0,0.0,2.0-2.5,77.8,2.8,2.9,5.6,0.8,1.6,0.4,2.0,1.3,11.3
3447,2013-14,POR,82,82,31.8,4.3-7.9,55.1,0.0-0.0,0.0,2.4-3.0,81.8,4.0,4.5,8.5,0.9,1.7,0.3,2.4,1.0,11.1
3447,2014-15,POR,59,59,27.8,4.0-7.4,53.5,0.0-0.0,0.0,1.7-2.2,77.2,3.2,3.5,6.7,0.9,1.4,0.3,2.1,1.2,9.6
3447,2015-16,NY,82,82,27.1,4.4-8.1,53.9,0.0-0.0,0.0,1.6-2.0,79.5,3.3,4.1,7.3,1.4,1.6,0.2,2.2,1.6,10.3
3447,2016-17,CHI,81,81,28.0,4.7-9.6,49.3,0.0-0.0,0.0,0.9-1.3,72.1,3.0,3.4,6.4,1.0,1.4,0.2,1.9,1.1,10.4
3447,2017-18,CHI,64,64,26.4,5.3-10.1,53.0,0.1-0.2,28.6,1.1-1.4,75.6,2.1,2.4,4.5,1.9,0.8,0.2,1.7,1.7,11.8
3447,2018-19,CHI,74,36,21.7,4.1-7.2,56.8,0.1-0.4,22.6,1.2-1.7,72.4,1.9,2.0,3.9,1.2,1.1,0.1,1.7,1.3,9.5
3447,2019-20,MIL,66,5,14.5,2.2-4.5,49.2,0.5-1.6,33.3,0.4-0.8,52.8,0.8,1.6,2.4,0.7,0.7,0.2,1.5,1.0,5.4
3447,2020-21,WSH,71,9,19.1,3.8-6.0,63.3,0.1-0.3,27.8,1.4-1.9,72.3,2.0,1.8,3.8,0.8,0.6,0.2,1.5,1.1,9.0
3447,2021-22,ORL,36,9,17.0,3.1-5.5,55.3,0.1-0.2,33.3,0.9-1.5,59.3,1.9,1.6,3.5,1.5,0.5,0.1,1.9,1.2,7.1
3447,2022-23,CLE,37,2,8.1,1.3-2.0,64.0,0.1-0.1,50.0,0.4-0.5,77.8,0.6,0.8,1.4,0.5,0.2,0.1,1.2,0.7,3.0
3078284,2014-15,CHA,25,0,10.4,1.2-3.0,39.5,0.2-0.5,38.5,0.7-1.0,69.2,1.1,2.3,3.4,0.2,0.4,0.2,0.8,0.4,3.3
3078284,2015-16,POR,78,56,15.1,1.5-3.6,42.1,0.1-0.6,23.9,0.5-0.7,74.5,1.2,2.7,3.9,0.4,0.3,0.3,1.9,0.6,3.6
3078284,2016-17,POR,74,41,17.1,1.8-3.6,48.1,0.1-0.3,35.0,0.8-1.3,63.8,1.8,3.5,5.2,0.4,0.4,0.4,2.1,0.9,4.4
3078284,2017-18,POR,33,12,14.4,1.4-2.9,49.0,0.1-0.2,33.3,0.7-0.9,74.2,1.1,4.0,5.1,0.4,0.3,0.2,1.3,0.5,3.6
3078284,2017-18,CHI,21,4,19.0,2.7-6.6,41.3,0.9-2.9,30.0,0.6-1.3,48.1,1.7,5.2,6.9,1.0,0.3,0.6,1.2,0.8,6.9
3078284,2018-19,NY,68,57,25.3,3.0-6.5,47.0,0.7-2.0,33.6,1.6-2.3,71.2,1.7,6.1,7.8,1.9,0.8,0.7,2.6,1.3,8.4
3078284,2019-20,MIN,29,1,12.0,1.6-3.0,54.7,0.1-0.5,14.3,0.8-1.0,82.1,1.2,2.8,4.0,0.9,0.2,0.4,1.2,0.7,4.1
3078284,2019-20,DEN,7,0,4.3,0.7-0.9,83.3,0.1-0.1,100.0,0.3-0.6,50.0,0.4,0.7,1.1,0.3,0.0,0.0,0.6,0.3,1.9
3078284,2020-21,BKN,4,0,2.8,0.0-0.8,0.0,0.0-0.5,0.0,0.0-0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.5,0.0
3078284,2022-23,BOS,23,1,7.5,0.5-1.0,45.8,0.0-0.2,25.0,0.1-0.1,100.0,0.8,1.3,2.1,0.3,0.3,0.1,1.5,0.5,1.1
3989,2010-11,LAC,82,82,38.0,8.5-16.8,50.6,0.1-0.3,29.2,5.4-8.5,64.2,3.3,8.8,12.1,3.8,0.5,0.8,3.1,2.7,22.5
3989,2011-12,LAC,66,66,36.2,8.5-15.5,54.9,0.0-0.2,12.5,3.7-7.1,52.1,3.3,7.6,10.9,3.2,0.7,0.8,3.3,2.3,20.7
3989,2012-13,LAC,80,80,32.5,7.2-13.4,53.8,0.1-0.4,17.9,3.5-5.3,66.0,2.3,6.0,8.3,3.7,0.6,1.2,2.9,2.3,18.0
3989,2013-14,LAC,80,80,35.8,9.0-17.0,52.8,0.2-0.6,27.3,6.0-8.4,71.5,2.4,7.1,9.5,3.9,0.6,1.2,3.3,2.8,24.1
3989,2014-15,LAC,67,67,35.2,8.6-17.1,50.2,0.1-0.4,40.0,4.6-6.4,72.8,1.9,5.7,7.6,5.3,0.5,0.9,2.9,2.3,21.9
3989,2015-16,LAC,35,35,33.4,8.6-17.2,49.9,0.2-0.5,33.3,4.0-5.5,72.7,1.5,6.9,8.4,4.9,0.5,0.8,2.7,2.4,21.4
3989,2016-17,LAC,61,61,34.0,7.9-15.9,49.3,0.6-1.9,33.6,5.2-6.9,76.0,1.8,6.3,8.1,4.9,0.4,0.9,2.6,2.3,21.6
3989,2017-18,LAC,33,33,34.5,7.7-17.5,44.1,1.9-5.7,34.2,5.2-6.6,78.5,1.4,6.5,7.9,5.4,0.3,0.9,2.4,3.0,22.6
3989,2017-18,DET,25,25,33.2,7.2-16.7,43.3,1.9-5.4,34.8,3.5-4.4,78.4,1.1,5.6,6.6,6.2,0.4,0.4,2.4,2.6,19.8
3989,2018-19,DET,75,75,35.0,8.3-17.9,46.2,2.5-7.0,36.2,5.5-7.3,75.3,1.3,6.2,7.5,5.4,0.4,0.7,2.7,3.4,24.5
3989,2019-20,DET,18,18,28.4,4.9-13.9,35.2,1.5-6.2,24.3,4.2-5.4,77.6,0.9,3.7,4.7,3.3,0.4,0.4,1.5,2.2,15.5
3989,2020-21,DET,20,20,31.3,4.1-11.1,36.5,2.0-6.2,31.5,2.2-3.1,71.0,0.4,4.9,5.2,3.9,0.1,0.7,2.1,1.6,12.3
