id,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
3975,2009-10,GS,12,1,4,0,0,0,1.9,0.6,-,1.224,0.53
3975,2010-11,GS,5,0,2,0,0,0,1.9,0.5,-,1.304,0.55
3975,2011-12,GS,3,0,0,0,1,0,2.1,0.6,-,1.294,0.58
3975,2012-13,GS,15,0,2,0,3,0,2.2,0.5,-,1.287,0.55
3975,2013-14,GS,28,4,1,0,0,0,2.3,0.4,-,1.354,0.57
3975,2014-15,GS,23,0,0,0,2,0,2.5,0.7,-,1.417,0.59
3975,2015-16,GS,15,2,0,0,3,0,2.0,0.6,-,1.486,0.63
3975,2016-17,GS,9,0,1,0,4,0,2.2,0.6,-,1.385,0.58
3975,2017-18,GS,5,0,1,1,2,0,2.0,0.5,-,1.558,0.62
3975,2018-19,GS,3,0,0,0,2,0,1.9,0.5,-,1.404,0.6
3975,2019-20,GS,1,0,0,0,1,0,2.1,0.3,-,1.268,0.48
3975,2020-21,GS,8,0,0,0,1,0,1.7,0.4,-,1.476,0.61
3975,2021-22,GS,12,2,0,0,1,0,2.0,0.4,-,1.332,0.55
3975,2022-23,GS,12,1,0,1,5,0,2.0,0.3,-,1.455,0.61
1966,2003-04,CLE,12,0,0,0,2,0,1.7,0.5,-,1.109,0.44
1966,2004-05,CLE,25,4,1,0,4,0,2.2,0.7,-,1.292,0.5
1966,2005-06,CLE,21,5,0,0,0,0,2.0,0.5,-,1.359,0.51
1966,2006-07,CLE,16,1,1,0,2,2,1.9,0.5,-,1.315,0.51
1966,2007-08,CLE,31,7,1,0,2,0,2.1,0.5,-,1.37,0.52
1966,2008-09,CLE,29,7,0,0,10,0,2.4,0.6,-,1.428,0.53
1966,2009-10,CLE,31,4,0,0,4,0,2.5,0.5,-,1.478,0.54
1966,2010-11,MIA,31,4,0,0,7,0,2.0,0.4,-,1.422,0.54
1966,2011-12,MIA,23,0,0,0,3,0,1.8,0.5,-,1.44,0.55
1966,2012-13,MIA,36,4,0,0,6,1,2.4,0.6,-,1.504,0.6
1966,2013-14,MIA,12,1,1,0,5,1,1.8,0.4,-,1.544,0.61
1966,2014-15,CLE,22,2,0,0,5,1,1.9,0.4,-,1.363,0.53
1966,2015-16,CLE,28,3,0,0,4,0,2.1,0.4,-,1.356,0.55
1966,2016-17,CLE,42,13,2,0,4,0,2.1,0.3,-,1.454,0.59
1966,2017-18,CLE,52,18,0,1,5,0,2.2,0.3,-,1.425,0.59
1966,2018-19,LAL,32,8,0,0,0,0,2.3,0.4,-,1.374,0.56
1966,2019-20,LAL,46,13,0,0,2,0,2.6,0.3,-,1.303,0.55
1966,2020-21,LAL,18,5,0,0,2,1,2.1,0.3,-,1.368,0.58
1966,2021-22,LAL,21,6,0,1,1,2,1.8,0.4,-,1.388,0.59
1966,2022-23,LAL,18,2,0,0,1,0,2.1,0.3,-,1.304,0.55
3202,2007-08,SEA,1,0,0,0,0,0,0.8,0.3,-,1.189,0.45
3202,2008-09,OKC,15,0,0,0,1,0,0.9,0.4,-,1.346,0.51
3202,2009-10,OKC,25,0,1,0,3,0,0.9,0.4,-,1.482,0.51
3202,2010-11,OKC,14,0,1,0,3,0,1.0,0.4,-,1.405,0.51
3202,2011-12,OKC,18,0,0,0,5,0,0.9,0.4,-,1.426,0.55
3202,2012-13,OKC,19,3,1,1,12,1,1.3,0.4,-,1.591,0.56
3202,2013-14,OKC,27,3,0,0,16,0,1.6,0.4,-,1.536,0.56
3202,2014-15,OKC,5,0,0,0,4,1,1.5,0.3,-,1.469,0.58
3202,2015-16,OKC,27,1,1,0,8,0,1.4,0.3,-,1.469,0.57
3202,2016-17,GS,23,1,0,0,8,1,2.2,0.5,-,1.516,0.59
3202,2017-18,GS,15,2,0,5,14,0,1.8,0.2,-,1.466,0.59
3202,2018-19,GS,16,2,1,1,17,0,2.0,0.3,-,1.466,0.57
3202,2020-21,BKN,12,0,0,0,1,0,1.6,0.2,-,1.564,0.61
3202,2021-22,BKN,18,4,0,1,8,2,1.8,0.3,-,1.474,0.57
3202,2022-23,BKN,5,1,1,0,11,1,1.5,0.2,-,1.578,0.61
3202,2022-23,PHX,0,0,0,0,0,0,1.4,0.1,-,1.625,0.66
6580,2012-13,WSH,3,0,2,1,1,1,1.5,0.6,-,1.135,0.48
6580,2013-14,WSH,1,0,0,0,0,0,1.9,0.6,-,1.087,0.48
6580,2014-15,WSH,2,0,1,0,1,1,1.6,0.6,-,1.13,0.49
6580,2015-16,WSH,0,0,0,0,0,2,1.4,0.5,-,1.199,0.52
6580,2016-17,WSH,1,0,0,0,4,0,1.7,0.5,-,1.346,0.57
6580,2017-18,WSH,4,0,1,1,4,0,1.7,0.5,-,1.251,0.53
6580,2018-19,WSH,11,2,0,0,10,0,2.0,0.5,-,1.305,0.54
6580,2019-20,WSH,8,0,0,1,8,1,1.8,0.4,-,1.336,0.52
6580,2020-21,WSH,4,0,0,0,6,1,1.4,0.4,-,1.359,0.53
6580,2021-22,WSH,4,0,0,0,1,0,2.0,0.3,-,1.204,0.49
6580,2022-23,WSH,2,0,1,0,3,0,1.9,0.3,-,1.321,0.55
6606,2012-13,POR,7,0,0,0,1,0,2.2,0.3,-,1.213,0.5
6606,2013-14,POR,6,0,1,0,3,0,2.4,0.3,-,1.3,0.51
6606,2014-15,POR,6,0,0,0,1,0,2.3,0.4,-,1.265,0.51
6606,2015-16,POR,15,0,0,0,1,0,2.1,0.3,-,1.275,0.5
6606,2016-17,POR,11,0,1,0,2,0,2.2,0.3,-,1.36,0.52
6606,2017-18,POR,11,0,0,0,1,0,2.3,0.4,-,1.387,0.52
6606,2018-19,POR,13,0,0,0,4,0,2.6,0.4,-,1.348,0.52
6606,2019-20,POR,19,1,0,0,7,0,2.7,0.4,-,1.466,0.56
6606,2020-21,POR,16,0,0,0,6,0,2.5,0.3,-,1.445,0.55
6606,2021-22,POR,8,0,0,1,6,0,2.6,0.2,-,1.259,0.49
6606,2022-23,POR,16,2,0,0,8,1,2.2,0.3,-,1.552,0.56
3032977,2013-14,MIL,2,0,2,0,2,0,1.2,0.5,-,1.256,0.46
3032977,2014-15,MIL,10,0,1,0,2,0,1.2,0.4,-,1.321,0.5
3032977,2015-16,MIL,21,5,7,1,3,1,1.7,0.5,-,1.333,0.52
3032977,2016-17,MIL,32,3,4,0,3,0,1.9,0.6,-,1.455,0.54
3032977,2017-18,MIL,42,1,2,1,3,2,1.6,0.5,-,1.437,0.54
3032977,2018-19,MIL,54,5,2,0,4,1,1.6,0.3,-,1.599,0.6
3032977,2019-20,MIL,56,4,5,1,4,2,1.5,0.3,-,1.5,0.59
3032977,2020-21,MIL,41,7,1,0,5,2,1.7,0.3,-,1.561,0.6
3032977,2021-22,MIL,46,4,2,0,3,1,1.8,0.3,-,1.608,0.58
3032977,2022-23,MIL,46,6,3,0,6,0,1.5,0.2,-,1.533,0.57
6450,2011-12,SA,4,0,0,0,0,0,1.6,1.9,-,1.255,0.54
6450,2012-13,SA,6,0,0,0,0,0,1.5,1.6,-,1.31,0.56
6450,2013-14,SA,7,0,0,0,0,0,1.7,1.4,-,1.309,0.58
6450,2014-15,SA,14,0,0,0,0,0,1.7,1.5,-,1.286,0.52
6450,2015-16,SA,12,0,0,0,0,0,1.8,1.2,-,1.397,0.56
6450,2016-17,SA,9,0,0,0,0,0,1.7,0.9,-,1.439,0.54
6450,2017-18,SA,0,0,0,0,0,0,1.3,1.1,-,1.315,0.52
6450,2018-19,TOR,14,0,0,0,2,0,1.6,0.9,-,1.414,0.55
6450,2019-20,LAC,13,1,0,0,1,0,1.9,0.7,-,1.362,0.52
6450,2020-21,LAC,9,0,0,0,0,0,2.6,0.8,-,1.423,0.57
6450,2022-23,LAC,4,0,0,0,1,0,2.3,0.8,-,1.423,0.57
4251,2010-11,IND,0,0,0,0,0,0,0.9,0.9,-,1.205,0.51
4251,2011-12,IND,2,0,1,0,0,0,1.4,0.9,-,1.249,0.51
4251,2012-13,IND,23,1,1,0,5,0,1.4,0.6,-,1.171,0.49
4251,2013-14,IND,12,1,0,0,8,0,1.3,0.7,-,1.275,0.49
4251,2014-15,IND,0,0,0,0,0,0,0.5,0.4,-,1.082,0.46
4251,2015-16,IND,15,0,1,0,7,0,1.2,0.6,-,1.293,0.49
4251,2016-17,IND,11,0,2,4,9,1,1.1,0.5,-,1.317,0.53
4251,2017-18,OKC,4,0,1,0,7,0,1.2,0.8,-,1.294,0.52
4251,2018-19,OKC,24,1,3,0,11,0,1.6,0.8,-,1.338,0.53
4251,2019-20,LAC,5,0,1,0,2,0,1.5,0.5,-,1.321,0.54
4251,2020-21,LAC,9,0,1,0,2,1,1.6,0.3,-,1.321,0.56
4251,2021-22,LAC,7,0,0,0,4,0,1.4,0.5,-,1.186,0.49
4251,2022-23,LAC,8,1,0,0,5,0,1.6,0.5,-,1.327,0.54
6475,2011-12,GS,0,0,0,0,0,0,1.3,0.5,-,1.15,0.52
6475,2012-13,GS,0,0,3,0,2,0,1.2,0.5,-,1.128,0.51
6475,2013-14,GS,1,0,2,0,2,0,1.3,0.5,-,1.182,0.53
6475,2014-15,GS,1,0,0,0,1,0,1.5,0.6,-,1.284,0.56
6475,2015-16,GS,0,0,0,0,0,1,1.2,0.4,-,1.278,0.57
6475,2016-17,GS,0,0,0,0,1,0,1.3,0.5,-,1.266,0.57
6475,2017-18,GS,2,0,0,0,1,0,1.4,0.4,-,1.24,0.59
6475,2018-19,GS,0,0,0,0,3,0,1.6,0.7,-,1.198,0.55
6475,2021-22,GS,0,0,0,0,0,1,2.0,0.4,-,1.138,0.53
6475,2022-23,GS,2,0,1,1,5,0,1.3,0.4,-,1.205,0.56
6442,2011-12,CLE,1,0,0,0,0,0,1.7,0.3,-,1.264,0.52
6442,2012-13,CLE,4,0,0,0,0,0,1.8,0.5,-,1.238,0.5
6442,2013-14,CLE,7,1,0,0,0,0,2.3,0.6,-,1.195,0.48
6442,2014-15,CLE,6,0,0,0,1,0,2.1,0.6,-,1.318,0.53
6442,2015-16,CLE,1,0,0,0,0,0,2.0,0.5,-,1.184,0.5
6442,2016-17,CLE,8,0,0,0,3,2,2.3,0.5,-,1.279,0.53
6442,2017-18,BOS,1,0,0,0,4,0,2.2,0.5,-,1.349,0.57
6442,2018-19,BOS,21,1,0,0,3,0,2.7,0.6,-,1.286,0.56
6442,2019-20,BKN,3,1,0,0,0,0,2.5,0.5,-,1.317,0.55
6442,2020-21,BKN,8,0,0,1,5,0,2.5,0.6,-,1.336,0.58
6442,2021-22,BKN,2,0,0,0,0,0,2.3,0.6,-,1.292,0.55
6442,2022-23,BKN,3,0,0,0,3,0,2.3,0.5,-,1.324,0.57
6442,2022-23,DAL,2,0,0,0,0,0,3.2,0.7,-,1.404,0.59
3032976,2013-14,UTAH,0,0,2,0,0,0,0.2,0.3,-,1.405,0.49
3032976,2014-15,UTAH,25,0,1,0,3,1,1.0,0.6,-,1.607,0.6
3032976,2015-16,UTAH,20,0,2,0,4,1,0.8,0.4,-,1.573,0.56
3032976,2016-17,UTAH,58,0,5,0,9,1,0.7,0.3,-,1.819,0.66
3032976,2017-18,UTAH,31,0,0,0,8,0,0.7,0.4,-,1.703,0.62
3032976,2018-19,UTAH,66,0,1,1,8,0,1.2,0.5,-,1.803,0.67
3032976,2019-20,UTAH,49,0,3,1,11,1,0.8,0.4,-,1.842,0.69
3032976,2020-21,UTAH,49,0,0,0,9,0,0.8,0.3,-,1.753,0.68
3032976,2021-22,UTAH,53,0,0,2,11,2,0.6,0.4,-,2.022,0.71
3032976,2022-23,MIN,35,0,2,1,5,4,0.7,0.5,-,1.72,0.66
6583,2012-13,NO,20,0,0,0,2,0,0.7,0.8,-,1.283,0.52
6583,2013-14,NO,36,0,1,0,5,0,1.0,0.8,-,1.387,0.52
6583,2014-15,NO,42,0,0,0,2,1,1.6,1.1,-,1.381,0.54
6583,2015-16,NO,36,0,0,0,1,0,1.0,0.6,-,1.304,0.51
6583,2016-17,NO,49,0,0,0,2,0,0.9,0.5,-,1.375,0.52
6583,2017-18,NO,50,1,2,1,5,1,1.1,0.7,-,1.443,0.55
6583,2018-19,NO,37,0,0,0,1,0,1.9,0.8,-,1.415,0.54
6583,2019-20,LAL,29,0,0,0,2,0,1.3,0.6,-,1.476,0.54
6583,2020-21,LAL,12,0,0,0,0,0,1.5,0.6,-,1.282,0.51
6583,2021-22,LAL,19,0,0,1,3,0,1.5,0.6,-,1.334,0.54
6583,2022-23,LAL,40,0,0,0,2,1,1.2,0.5,-,1.508,0.57
6609,2012-13,DET,0,0,0,0,0,0,2.5,1.4,-,1.17,0.49
6609,2013-14,MIL,0,0,4,0,4,1,1.4,0.7,-,1.159,0.51
6609,2014-15,MIL,1,0,1,0,3,0,1.6,1.1,-,1.214,0.53
6609,2015-16,MIL,1,0,1,1,6,0,1.8,0.7,-,1.256,0.51
6609,2016-17,MIL,0,0,1,0,2,0,1.5,0.6,-,1.279,0.52
6609,2017-18,MIL,5,1,1,1,4,0,1.7,0.6,-,1.299,0.52
6609,2018-19,MIL,7,0,2,0,0,0,1.9,0.5,-,1.226,0.52
6609,2019-20,MIL,7,0,0,0,1,1,1.9,0.4,-,1.37,0.57
6609,2020-21,MIL,10,0,0,0,2,0,2.1,0.4,-,1.29,0.55
6609,2021-22,MIL,4,0,0,1,3,1,1.9,0.4,-,1.298,0.52
6609,2022-23,MIL,4,0,0,0,2,1,2.3,0.3,-,1.224,0.5
6430,2011-12,CHI,0,0,0,0,0,0,1.0,0.8,-,1.38,0.42
6430,2012-13,CHI,4,0,0,0,0,0,1.9,1.3,-,1.377,0.51
6430,2013-14,CHI,5,0,0,0,4,0,1.7,1.2,-,1.267,0.45
6430,2014-15,CHI,4,0,0,0,2,0,2.3,1.2,-,1.427,0.5
6430,2015-16,CHI,10,2,1,0,3,0,2.4,0.8,-,1.352,0.49
6430,2016-17,CHI,15,2,0,0,3,0,2.6,0.9,-,1.45,0.49
6430,2017-18,MIN,3,0,0,0,3,0,2.7,1.1,-,1.419,0.51
6430,2018-19,MIN,0,0,0,0,0,0,3.1,1.7,-,1.357,0.53
6430,2018-19,PHI,3,0,0,1,5,0,2.7,1.2,-,1.341,0.49
6430,2019-20,MIA,11,3,0,0,4,0,2.8,0.8,-,1.526,0.47
6430,2020-21,MIA,17,4,0,0,3,0,3.4,1.0,-,1.516,0.51
6430,2021-22,MIA,12,4,0,1,7,0,2.6,0.8,-,1.47,0.5
6430,2022-23,MIA,11,0,0,0,1,0,3.4,1.2,-,1.651,0.56
6440,2011-12,MIL,1,0,0,0,0,0,0.7,0.4,-,1.231,0.49
6440,2012-13,MIL,0,0,0,0,1,0,0.7,0.4,-,1.183,0.49
6440,2012-13,ORL,9,0,3,0,1,0,1.2,0.5,-,1.176,0.49
6440,2013-14,ORL,7,0,1,0,1,0,1.1,0.5,-,1.247,0.49
6440,2014-15,ORL,11,0,1,0,3,0,1.1,0.6,-,1.227,0.51
6440,2015-16,ORL,10,0,0,0,2,0,1.3,0.6,-,1.237,0.51
6440,2015-16,DET,2,0,0,0,1,0,2.3,0.6,-,1.284,0.52
6440,2016-17,DET,3,0,0,0,3,0,1.5,0.6,-,1.243,0.53
6440,2017-18,DET,1,0,1,0,2,0,1.8,0.7,-,1.224,0.53
6440,2017-18,LAC,2,0,0,0,1,0,1.8,0.7,-,1.207,0.54
6440,2018-19,LAC,11,0,0,0,4,0,1.4,0.4,-,1.347,0.56
6440,2018-19,PHI,4,0,0,0,0,0,1.9,0.3,-,1.233,0.52
6440,2019-20,PHI,11,0,3,0,2,0,2.2,0.5,-,1.203,0.53
6440,2020-21,PHI,11,0,0,0,4,0,2.1,0.5,-,1.31,0.56
6440,2021-22,PHI,9,1,2,0,3,0,2.2,0.4,-,1.23,0.53
6440,2022-23,PHI,7,0,0,0,1,0,2.1,0.8,-,1.284,0.58
3064440,2014-15,MIN,4,0,0,0,0,0,1.4,0.3,-,1.149,0.46
3064440,2015-16,MIN,0,0,1,0,1,0,1.6,0.4,-,1.199,0.52
3064440,2016-17,MIN,0,0,0,0,1,0,1.6,0.5,-,1.252,0.54
3064440,2017-18,CHI,0,0,0,0,1,0,1.7,0.6,-,1.13,0.44
3064440,2018-19,CHI,2,0,1,0,2,0,1.3,0.3,-,1.315,0.52
3064440,2019-20,CHI,2,0,1,0,3,0,1.2,0.4,-,1.276,0.53
3064440,2020-21,CHI,3,0,0,0,4,0,1.4,0.2,-,1.417,0.6
3064440,2021-22,CHI,0,0,0,0,3,0,1.8,0.2,-,1.379,0.55
3064440,2022-23,CHI,2,0,0,0,3,1,1.7,0.4,-,1.378,0.56
3945274,2018-19,DAL,24,8,0,1,5,0,1.7,0.3,-,1.287,0.5
3945274,2019-20,DAL,39,17,1,0,8,2,2.1,0.2,-,1.402,0.53
3945274,2020-21,DAL,26,11,0,2,16,1,2.0,0.2,-,1.355,0.55
3945274,2021-22,DAL,44,10,0,0,17,0,1.9,0.3,-,1.316,0.53
3945274,2022-23,DAL,36,10,1,1,17,0,2.2,0.4,-,1.476,0.56
4277905,2018-19,ATL,30,1,0,1,8,1,2.1,0.2,-,1.233,0.48
4277905,2019-20,ATL,28,2,0,0,11,0,1.9,0.2,-,1.424,0.52
4277905,2020-21,ATL,28,0,0,0,7,0,2.3,0.2,-,1.433,0.5
4277905,2021-22,ATL,42,0,0,0,15,0,2.4,0.2,-,1.396,0.54
4277905,2022-23,ATL,40,0,0,1,17,0,2.5,0.3,-,1.377,0.48
3149673,2016-17,TOR,0,0,0,0,0,0,0.5,0.8,-,1.117,0.5
3149673,2017-18,TOR,0,0,0,0,0,0,2.4,0.9,-,1.183,0.54
3149673,2018-19,TOR,18,0,4,0,5,0,1.6,0.5,-,1.433,0.59
3149673,2019-20,TOR,12,0,2,0,6,0,1.4,0.4,-,1.242,0.51
3149673,2020-21,TOR,13,1,4,0,1,0,1.9,0.5,-,1.245,0.49
3149673,2021-22,TOR,30,2,6,0,5,0,2.0,0.5,-,1.285,0.52
3149673,2022-23,TOR,24,2,5,0,6,1,2.5,0.4,-,1.31,0.52
3907387,2017-18,PHI,38,12,1,1,3,1,2.4,0.5,-,1.282,0.55
3907387,2018-19,PHI,42,10,1,1,5,0,2.2,0.4,-,1.393,0.56
3907387,2019-20,PHI,31,6,2,0,6,1,2.3,0.6,-,1.448,0.58
3907387,2020-21,PHI,13,4,2,0,6,0,2.3,0.5,-,1.422,0.56
3907387,2022-23,BKN,4,1,4,1,5,0,2.6,0.6,-,1.238,0.57
3133628,2015-16,IND,4,0,1,0,0,0,0.6,0.4,-,1.168,0.5
3133628,2016-17,IND,15,0,2,0,1,0,1.0,0.7,-,1.35,0.53
3133628,2017-18,IND,11,0,0,0,1,0,0.9,0.4,-,1.296,0.52
3133628,2018-19,IND,17,0,0,0,1,1,1.2,0.6,-,1.262,0.54
3133628,2019-20,IND,9,0,2,0,1,0,0.8,0.5,-,1.276,0.53
3133628,2020-21,IND,7,0,3,0,2,2,0.7,0.6,-,1.37,0.56
3133628,2021-22,IND,9,0,0,1,2,0,0.8,0.5,-,1.374,0.59
3133628,2022-23,IND,18,0,4,0,0,0,0.9,0.3,-,1.518,0.61
3136193,2015-16,PHX,3,0,5,0,4,0,1.3,0.3,-,1.209,0.48
3136193,2016-17,PHX,0,0,5,1,11,0,1.1,0.3,-,1.206,0.47
3136193,2017-18,PHX,4,0,3,1,9,5,1.3,0.2,-,1.277,0.5
3136193,2018-19,PHX,12,0,1,1,10,1,1.6,0.2,-,1.355,0.52
3136193,2019-20,PHX,11,0,3,1,10,3,1.7,0.2,-,1.452,0.54
3136193,2020-21,PHX,1,0,0,1,12,2,1.4,0.3,-,1.33,0.53
3136193,2021-22,PHX,5,0,2,0,13,1,2.0,0.5,-,1.282,0.53
3136193,2022-23,PHX,5,0,1,0,9,1,2.0,0.4,-,1.379,0.55
3136195,2015-16,MIN,51,0,1,0,3,0,0.9,0.3,-,1.304,0.56
3136195,2016-17,MIN,62,1,0,0,4,1,1.0,0.3,-,1.393,0.58
3136195,2017-18,MIN,68,0,3,1,4,0,1.3,0.4,-,1.487,0.6
3136195,2018-19,MIN,54,0,9,0,9,1,1.1,0.3,-,1.431,0.57
3136195,2019-20,MIN,24,0,0,1,5,2,1.4,0.3,-,1.489,0.6
3136195,2020-21,MIN,33,0,6,0,4,0,1.4,0.2,-,1.416,0.56
3136195,2021-22,MIN,40,1,5,0,16,4,1.2,0.3,-,1.498,0.59
3136195,2022-23,MIN,9,0,2,0,4,0,1.6,0.2,-,1.407,0.57
3102531,2015-16,NY,21,0,2,0,2,0,0.8,0.4,-,1.16,0.47
3102531,2016-17,NY,12,0,6,0,2,0,0.8,0.4,-,1.214,0.51
3102531,2017-18,NY,5,0,2,0,5,0,0.6,0.4,-,1.224,0.49
3102531,2019-20,DAL,25,0,5,0,5,0,1.1,0.4,-,1.249,0.5
3102531,2020-21,DAL,16,0,2,0,6,0,1.3,0.4,-,1.266,0.55
3102531,2021-22,DAL,9,0,1,1,4,0,1.3,0.5,-,1.287,0.5
3102531,2021-22,WSH,6,0,0,0,2,0,1.8,0.4,-,1.452,0.53
3102531,2022-23,WSH,20,0,4,0,8,0,1.3,0.4,-,1.478,0.57
3995,2009-10,PHI,2,0,0,0,0,0,1.8,0.5,-,1.129,0.5
3995,2010-11,PHI,15,1,3,0,1,0,2.4,0.6,-,1.146,0.49
3995,2011-12,PHI,1,0,2,0,1,0,2.1,0.8,-,1.054,0.47
3995,2012-13,PHI,20,1,2,0,3,0,2.1,0.4,-,1.074,0.47
3995,2013-14,NO,9,0,0,0,1,0,2.6,0.5,-,1.073,0.48
3995,2014-15,NO,5,0,1,0,0,0,3.0,0.7,-,1.109,0.49
3995,2015-16,NO,5,0,1,0,1,0,2.3,0.5,-,1.165,0.49
3995,2016-17,NO,16,0,0,0,1,0,2.5,0.5,-,1.152,0.51
3995,2017-18,NO,8,1,1,0,0,0,2.3,0.6,-,1.236,0.54
3995,2018-19,NO,18,0,2,0,2,0,2.5,0.5,-,1.225,0.52
3995,2019-20,NO,10,1,0,0,1,1,2.2,0.5,-,1.16,0.52
3995,2020-21,MIL,10,0,0,0,0,0,2.8,0.8,-,1.271,0.57
3995,2021-22,MIL,12,0,0,0,1,0,2.5,0.6,-,1.284,0.57
3995,2022-23,MIL,16,0,0,0,0,0,2.5,0.4,-,1.261,0.56
3059318,2016-17,PHI,9,0,2,0,2,0,0.6,0.2,-,1.462,0.51
3059318,2017-18,PHI,38,0,1,0,6,4,0.9,0.2,-,1.368,0.51
3059318,2018-19,PHI,58,2,1,0,10,3,1.0,0.2,-,1.469,0.52
3059318,2019-20,PHI,37,0,2,1,5,3,1.0,0.3,-,1.463,0.51
3059318,2020-21,PHI,31,0,0,0,5,3,0.9,0.3,-,1.614,0.55
3059318,2021-22,PHI,46,2,0,0,14,1,1.3,0.4,-,1.558,0.53
3059318,2022-23,PHI,39,1,2,0,6,1,1.2,0.3,-,1.644,0.57
3059319,2014-15,MIN,2,0,0,0,1,0,1.0,0.5,-,1.22,0.45
3059319,2015-16,MIN,1,0,1,0,2,2,0.9,0.4,-,1.294,0.48
3059319,2016-17,MIN,1,0,2,0,0,0,1.0,0.4,-,1.231,0.48
3059319,2017-18,MIN,1,0,1,0,0,0,1.2,0.7,-,1.117,0.48
3059319,2018-19,MIN,3,0,2,0,0,0,1.3,0.5,-,1.093,0.46
3059319,2019-20,MIN,2,1,1,0,1,0,1.4,0.3,-,1.192,0.5
3059319,2019-20,GS,2,0,0,0,0,0,1.7,0.6,-,1.239,0.51
3059319,2020-21,GS,3,0,0,0,0,0,1.3,0.5,-,1.248,0.54
3059319,2021-22,GS,1,0,1,0,1,2,1.5,0.7,-,1.233,0.54
3059319,2022-23,GS,3,0,0,0,0,0,1.8,0.9,-,1.197,0.56
2490149,2013-14,POR,0,0,0,0,0,0,0.8,0.4,-,1.129,0.5
2490149,2014-15,POR,0,0,0,0,1,0,1.3,0.9,-,1.162,0.51
2490149,2015-16,POR,2,0,0,0,1,2,1.7,0.5,-,1.164,0.52
2490149,2016-17,POR,1,0,1,0,4,1,1.7,0.4,-,1.275,0.54
2490149,2017-18,POR,1,0,0,0,2,1,1.8,0.5,-,1.151,0.51
2490149,2018-19,POR,1,1,0,0,1,2,2.0,0.5,-,1.181,0.53
2490149,2019-20,POR,4,0,0,0,6,3,2.4,0.4,-,1.147,0.52
2490149,2020-21,POR,2,0,0,0,1,4,3.4,0.7,-,1.23,0.55
2490149,2021-22,POR,1,0,0,0,2,2,2.3,0.5,-,1.111,0.52
2490149,2021-22,NO,2,0,0,0,3,0,2.7,0.6,-,1.265,0.56
2490149,2022-23,NO,6,0,0,0,6,4,2.3,0.4,-,1.167,0.52
3112335,2015-16,DEN,16,0,3,0,2,0,1.8,0.8,-,1.327,0.54
3112335,2016-17,DEN,39,6,1,0,3,1,2.1,0.4,-,1.43,0.6
3112335,2017-18,DEN,38,10,2,2,5,1,2.2,0.4,-,1.371,0.55
3112335,2018-19,DEN,56,12,2,3,9,0,2.3,0.4,-,1.33,0.55
3112335,2019-20,DEN,43,13,1,0,3,0,2.3,0.4,-,1.359,0.56
3112335,2020-21,DEN,60,16,0,0,6,0,2.7,0.4,-,1.468,0.6
3112335,2021-22,DEN,66,19,0,2,11,0,2.1,0.4,-,1.529,0.62
3112335,2022-23,DEN,58,29,0,0,4,0,2.7,0.4,-,1.654,0.66
3992,2009-10,OKC,0,0,1,0,0,0,1.3,0.8,-,1.303,0.48
3992,2010-11,OKC,0,0,1,0,1,0,1.7,0.9,-,1.459,0.52
3992,2011-12,OKC,0,0,0,0,3,0,1.7,0.5,-,1.66,0.58
3992,2012-13,HOU,9,1,0,0,4,0,1.5,0.5,-,1.513,0.5
3992,2013-14,HOU,14,1,0,0,5,0,1.7,0.4,-,1.536,0.53
3992,2014-15,HOU,21,4,2,0,4,2,1.8,0.5,-,1.508,0.51
3992,2015-16,HOU,23,3,1,0,4,3,1.6,0.4,-,1.469,0.51
3992,2016-17,HOU,64,22,0,0,4,2,2.0,0.3,-,1.537,0.53
3992,2017-18,HOU,31,4,1,1,7,0,2.0,0.4,-,1.512,0.54
3992,2018-19,HOU,34,7,2,0,8,0,1.5,0.4,-,1.476,0.54
3992,2019-20,HOU,22,4,0,0,5,1,1.7,0.4,-,1.542,0.54
3992,2020-21,HOU,4,0,0,0,1,0,2.4,0.2,-,1.467,0.54
3992,2020-21,BKN,28,12,1,0,3,0,2.7,0.3,-,1.477,0.55
3992,2021-22,BKN,29,9,0,0,2,2,2.1,0.3,-,1.402,0.49
3992,2021-22,PHI,13,2,0,0,1,2,3.1,0.4,-,1.545,0.48
3992,2022-23,PHI,36,5,0,0,3,1,3.2,0.4,-,1.444,0.54
3913176,2016-17,LAL,0,0,1,0,1,0,1.4,0.4,-,1.079,0.44
3913176,2017-18,LAL,6,0,1,0,1,0,1.5,0.3,-,1.247,0.5
3913176,2018-19,LAL,2,0,1,1,3,0,1.2,0.2,-,1.303,0.52
3913176,2019-20,NO,9,0,4,0,4,1,1.4,0.3,-,1.348,0.53
3913176,2020-21,NO,4,0,0,1,1,2,1.9,0.3,-,1.317,0.53
3913176,2021-22,NO,7,0,0,1,4,1,2.0,0.2,-,1.268,0.5
3913176,2022-23,NO,6,2,2,0,2,1,1.8,0.2,-,1.332,0.52
3936299,2016-17,DEN,1,0,0,0,1,0,1.5,0.5,-,1.111,0.48
3936299,2017-18,DEN,1,0,2,0,4,0,1.6,0.5,-,1.273,0.53
3936299,2018-19,DEN,4,0,0,0,3,0,2.3,0.4,-,1.165,0.5
3936299,2019-20,DEN,3,0,0,0,0,0,2.2,0.5,-,1.22,0.52
